Unnamed: 0,content,individual,groups,religion/creed,race/ethnicity,politics
945,"Nguyễn_Phước_uh , thế_thì tia cực_tím nó có tăng lên thì cũng là lỗi của Mỹ , của Tàu cả nhé , khỏi lôi ra mà chửi Nhà_nước nhé , chứ cả VN này có ngừng SX công_nghiệp cho các thím ngồi đói rã_họng ra cũng dew bớt nóng , bớt cực_tím đc đâu : v",0,0,0,2,0
6277,TQ chắc_chắn sẽ không xâm_lược láng_giềng . Vì công_cuộc xâm_lược đó đã được TQ hoàn_tất lâu rồi .,0,0,0,0,0
8607,Cập_nhật tình_hình nước Úc lúc này : 3,1,1,0,0,0
7041,Hóng mãi cái gala của bác Trần_. Rất ok !,1,0,0,0,0
4097,xám xí,0,0,0,0,0
8957,mua bo hay lắm anh ơiii,1,0,0,0,0
1275,còn nhân_dân sẽ nhớ muôn_đời Lũ súc_sinh con Nghiệt_súc như mày,3,3,0,2,0
4419,Bạn nữ nào âm_đạo dãn rộng thâm đen,3,0,0,0,0
5796,Gia_Lộc Tran_Quang còn j vui hơn cà_khịa :)))))),1,0,0,0,0
1260,"Ko dám nói to đâu , nhưng mình cứ liên_tưởng đến Nhà_nước hồi_giáo tự_xưng IS._Tụi mà chuyên đi khủng_bố thưởng dân ấy ... : v",0,0,0,1,0
1044,Hồ_Khang_đmm . Ý_kiến của m như l ý .,3,0,0,0,0
3242,"Những thằng nói đạo_lí , thường sống như L ^ * *",0,3,0,0,0
4482,Nhìn bê_tha vl,0,0,0,0,0
1063,Té_ra nó là thừng mặt heo à . :)),2,0,0,0,0
9499,Nhàn Lê_nghe nhiều lần là nghiện bài này giai_điệu lạ với vui_tai nghe nhiều mới cảm được khác hẳn với các bài trước của Jack mà,1,0,0,0,0
3587,Tạ_Thị_Ngọc_Duyên_mày cũng v chứ khác đéo đâu xớ,2,0,0,0,0
8066,:)) mày tưởng mày ngon à chung ? ? ? Cơ_mà mày ngon thật 😂,1,0,0,0,0
9905,Ông_già tao bắt_đầu bốc_phét đấy chúng_mày,3,2,0,0,0
1354,Người_ta chuyển giới nc giống đàn_bà_con gái . Còn lâm khách chi giọng như vịt đực í nhỉ,3,0,0,0,0
1239,"Giờ ngân_sách thu được ở địa_phương nào thi chỉ chi_tiêu cho địa_phương đó ._Saigon là nơi nghèo_đói , vì bị bọn Mỹ "" Ngụy "" kềm kẹp , bóc_lột lâu năm , được CS vào giải_phóng , cứu_đói , cứ để cho nó thu bao_nhiêu xài bấy_nhiêu . Không đủ chi thì kệ Saigon , cho nó chết !",0,0,0,3,3
5250,Hoàng_Vũ có tiền thì thằng đéo nào cũng đẹp 🙂,2,0,0,0,0
4416,"Vãi lồn , facebook từ 2009 tới 2013 mới bắt_đầu chạy qc mà nói live bán 10 năm nay 😀 có xạo lồn quá không dạ",0,0,0,0,0
3929,:) tao đi sục cặc tiếp đây,2,0,0,0,0
2220,Em lại xạo lồn,3,0,0,0,0
7923,@ BINH VU bạn ghi y_chang thế nó tự thành vậy đó,0,0,0,0,0
1283,Clm thầy,3,0,0,0,0
3149,"NKYN đừng promote mấy cái này quá , trẻ , phụ_nữ , nghe có_vẻ hay , bình_đẳng , nhưng thực_ra ko phải như vậy . Quản_trị quốc_gia cần người có tầm nhìn , có phẩm_chất vac năng_lực , chứ ko phải thấy trẻ , phụ_nữ , chọn vô như kiểu 1 biểu_tượng mà làm_việc ko ra gì thì toi rồi , nó khác gì cách đảng_CS chọn_người , hồng hơn chuyên . Suy_nghĩ kĩ đi . Giải_độc cộng_sản đã khó , giải_độc tư_tưởng cánh tả còn khó hơn .",3,0,0,0,3
7000,Đi đâu cũng thấy ông : v,1,0,0,0,0
459,"Hà_Nội sẽ đc đổi tên thành tp Mao Trạch_Đông , đg biên_giới VN sẽ đc mở_rộng ra tới Tây_Tạng . Giải_phóng Đài_Loan sẽ là nhiệm_vụ hàng_đầu của nhân_dân xhcn , đế_quốc Mỹ và bọn tay_sai sẽ phải cút khỏi biển đông và biển nam hải . Cùng_với Thượng_Hải , Bắc K",0,0,0,3,3
1810,Địt_mẹ m óc cức lắm ... Đm cho cũng chửi Đéo cho cũng chửi ... Đm . tay nhanh hơn não à ... Đéo đc bố_mẹ cho đi học à ... thua con chó,3,0,0,0,0
6855,6 : 27 😂 😂 😂,0,0,0,0,0
7346,púck lại tấu hài,1,0,0,0,0
260,Chuyen gia vu tru thi phai doan truoc duoc dich cua nuoc My chu ? Sao lai phai mua gao du phong . Chung to chuen gia vu tru nay oc dac .,3,0,0,0,0
3631,Thay_vì ngồi xàm lol,3,0,0,0,0
3139,Cả nước VN sẽ chửi vào mặt bọn nó .,2,3,0,1,0
6912,Nhờn à : v,1,1,0,0,0
7941,"Đi văng cũng đc mà má , google đi văng gỗ đi",1,1,0,0,0
9769,Trung leesin,1,0,0,0,0
5747,cdm,2,2,0,0,0
6383,Cái này nên đưa cho các em mẩu giáo xem để các em biết đánh răng thế_nào cho đúng,1,1,0,0,0
4193,Cho vào tù cách_ly mẹ đi,1,0,0,0,0
1533,Đéo phải là ngu mà là 1 lũ tham_quan ô lại,0,3,0,0,3
1174,Vàng_ngọc cl đừng có xạo l nha condi mất_dạy,3,0,0,0,0
5743,con cat bu chan,2,2,0,0,0
2864,đất_nước ngày_một thối_nát,2,0,0,3,0
8745,Ghét nhất mấy cái tin như z ._Sao ko đưa link hẳn_hoi cho người_ta đọc . Đưa tin kiu nay co muon tin cung ko giám tin .,1,1,0,0,0
4805,Cc j zay :)),2,2,0,0,0
8539,Quên là bị bắt thì ko nói rồi ad .. mình vi_phạm thì mình chấp_nhận thôi .. khi nào nó quá_đáng thì hãy nói,1,1,0,0,0
9915,Lên đi cái bạn ơiiii,1,0,0,0,0
3610,Cmt nhớ mang theo não nha : ' (,3,3,0,0,0
9178,Thầy tôi,1,0,0,0,0
2625,Lo mà phụ mẹ giúp cha cực_kì thuyết_phục mả_cha chúng_mày,0,3,0,0,0
9489,Suti Hồng cẩn_thận nè,1,0,0,0,0
9017,Lương 7-8 tr chẳng đủ ăn cơm đâu con ạ . Ăn tôm_hùm sâu_răng đây,1,0,0,0,0
4883,Bèo khùng,3,3,0,0,0
4722,Bị cô_lập thì về đây với em nè abe em dẫn abe đi chơi_gái nè ._Bao ngon,2,0,0,0,0
2171,"Đã là người có tiền thì đi du_lịch cái lúc k có dịch thì đi đi , đến lúc có dịch thì lại đéo hiểu luôn",2,2,0,0,0
8395,Nhung Nhung bạn có đang cầu_giấy k,1,0,0,0,0
2739,Mày xấu như quỷ,3,0,0,0,0
5649,"Chẳng qua là ghen_tị với người có tiền ! Hèn bỏ_mẹ chứ có \ "" sang \ "" lên được tý nào đâu mà chê ! Người_ta sai thì hãy mở mồm !",2,2,0,0,0
1733,Sao làm chủ_tịch mà ngu thế đc nhỉ,3,0,0,0,0
5190,: ' ( Vãi nồi !,0,0,0,0,0
1161,DLV đâu rồi ? cháu ngoan đâu rồi ? Đảng_viên đâu rồi ? bơi vào đây cãi nhau nào !,0,2,0,0,0
3993,đkm dơ vc,3,0,0,0,0
1013,"Cách_ly vẫn tranh_thủ tạo chút scandal câu like , đánh bóng tên_tuổi , xuất_viện đăng_đàn xin_lỗi ! sợ thật_sự cái anh Tiệp này 🙏",2,0,0,0,0
120,Cô này có quá_cảnh ở sân_bay Inchen HQ rồi mới qua sân_bay Quatar mà lại không thành_thật khai_báo :) 1 tuần trước HQ thành ổ dịch mà cô vẫn không khai_báo :) Thì_ra vô_ý_thức không chừa một_độ tuổi nào cả :) Hi_vọng nhà_nước share thông_tin để né,1,0,0,0,0
880,"Việt Tân cái ccc , nó là cái đéo gì , mày cũng biết đéo gì mà sủa nhăng sủa cuội nói tao làm cho nó",3,0,0,0,2
630,Bóng già nói ckx nge muốn xỉu,3,3,0,0,0
2192,Lý_Thành_Công nứng ak,2,0,0,0,0
5610,Vl anh tôi cà_khịa căng thế,2,2,0,0,0
8001,người làm thầy 3 + sena + petlan và bố_già kalista thua mấy ngày nay,1,0,0,0,0
3957,Hoang_mang vailunnn,2,0,0,0,0
9823,"Các bạn win custom , vui_lòng screenshot lịch_sử trận đấu và inb về fanpage để thầy phát thẻ cào nhé !",1,1,0,0,0
1292,"Hải_Yến bố con thần_kinh , thở ra cái là thấy mùi rồi",3,0,0,0,0
6631,Ai đang gặp vấn_đề về mụn ib e chỉ cách hết_sạch sau 2 tuần nhé 😋 😋 😋,1,0,0,0,0
9141,"Kim Thiên_Đinh_hồi chiều nè , khóc luôn 😭",1,0,0,0,0
7438,Mùa dịch hết tiền nên bán xe luôn,0,0,0,0,0
6231,Ok như 2 giọt nước,1,1,0,0,0
8114,"Nga "" chiếm "" đảo của Nhật : Thế ad ủng_hộ đánh nhau đi . Hay ad qua Tàu tự_sát nhé . Em ủg hộ 2 tay",0,0,0,2,0
9086,Cô đáng yêu quá,1,0,0,0,0
8124,Đang say nhỉ,0,0,0,0,0
1238,Thay ngáo đá,3,0,0,0,0
2737,Nguyễn_Thuận ca_sĩ ra bài fan ý_kiến chứ clg căng,3,2,0,0,0
1923,Dmcs,0,0,0,3,3
1767,CHỊ BA VÀNG_NGỌC có cây nọc giữa háng,3,0,0,0,0
8828,Đây là thầy_giáo ba . Đẹp_trai Vl . Ý tau là thằng ở phía dưới góc phải đó,1,1,0,0,0
8121,Nghe tiếp đoạn cuối đúng là loại phát_biểu của loại lớp ba trường làng cộng với văn_hoá thô_lỗ nhất hành_tinh ._Huỳnh_minh_lực mà quảng_cáo kiểu này thực_sự bó_tay luôn tóm_lại quá_sức vô văn_hoá,0,0,0,0,0
6394,Thôi để anh mình yên đi các pạn kikiki,1,1,0,0,0
5479,Mắc ói,0,0,0,0,0
6232,Cháu đang còn nhỏ mà cô_chú làm_hư cháu quá 😥,1,1,0,0,0
7953,Này đẹp hơn,0,0,0,0,0
8718,Jack bảo : Khôg có KICM thì tao vẫn ổn và đẳng_cấp,2,2,0,0,0
4675,Vl,2,2,0,0,0
6135,yếu_đuối vl thế thì sao bước qua nổi sóng_gió cuộc_đời 😂 😂 😂,1,1,0,0,0
1965,Add ngu vãi nồi,3,0,0,0,0
3539,Nổ như chó,3,3,0,0,0
7286,cho cháu hỏi là ông còn chơi_gái được không ạ,3,0,0,0,0
9360,Cả Lê_Hữu,1,0,0,0,0
553,Indo đã biết danh bác hù từ lâu lắm rồi !,3,0,0,3,0
1798,Cún vàng k có viết chữ đẹp đc như vậy đâu bạn ơi,1,0,0,0,0
327,"Sản_phẩm chất_lượng để phục_vụ một lũ “ cực_kỳ thuyết_phục ” bị di_căn giai_đoạn cuối quả phí_phạm . Toàn bọn bại não , thoái_hoá văn_hoá . Cứ tưởng thế_là hay_ho .",3,3,0,0,0
9689,Táo_quân năm nay người đóng vai ngọc_hoàng là Idol_Lộc_Fuho phải không mọi người ? :)),1,0,0,0,0
7085,Xem từ_thiện cho thầy ...,1,0,0,0,0
2107,"Uh , dung roi , du ma no nua di admin",3,3,0,0,0
6756,Tuyến Tống l,2,2,0,0,0
9185,"Cai miệng nhìn co duyên , chưởi , nhung nhìn cai miệng co duyen",1,1,0,0,0
1061,"Đm nó bây_giờ mày là thằng ất_ơ mới vào làm thì đm trên_dưới cả bộ_máy nó ăn thì mày có dám không ăn ? Còn cha_mẹ phải nuôi còn dự_định tương_lai đm ở đâu cũng thế thôi , trên mạng ai biết mày là ai mày nói như kiểu thánh thiện lắm nhưng mà đời_sống đéo có cái bỏ vào mồm thì xin mượn lời Ngọc_Trinh là "" cạp đất mà ăn "" nhé . Thân_ái",3,3,0,0,0
8626,Ae cho tôi hỏi nhận ở đâu thế chả biết cái j luôn,1,1,0,0,0
6743,Các cậu ngủ đi,1,1,0,0,0
9437,mà nhập code này là đc 2 huy_hiệu luôn à ? ?,1,1,0,0,0
7870,Trời_ơi ... cô dễ_thương xỉu ♥ ️,1,1,0,0,0
6561,Chỉ muốn mãi_mãi giống như đứa trẻ_con k phải lo_toan k phải suy_nghĩ,1,1,0,0,0
1394,"Dương_Trần_CM thế thì tiền thuốc_men lại đổ xuống sông xuống bể , lại còn tặng thêm tin cho lũ phản_động xuyên tạc",3,2,0,0,1
2604,Nguyễn_Mạnh_Hưởng Cặn_bã cái địt thag bố m =)),3,0,0,0,0
7651,Chúc_mừng các bạn trẻ Hồng_Kong . Đây là thành_quả và cũng sẽ là kết_quả của các bạn đã tranh_đấu suốt time dài mà ko khuất_phục trước sự đe_doạ của thế_lực tàn_sát nào nữa . 1 lần nữa chúc_mừng các bạn trẻ nói_riêng và người dân HK nói_chung . Các bạn là tấm_gương của người VN chúng_tôi phải nhìn và học,1,1,0,1,0
7108,Hình_như sam đuôi nhọn còn so thì đuôi như đôi đũa đúg không ta . Từg ăn sam rồi và cũg từg thấy con_so . Đuôi tụi nó khác nhau .,1,0,0,0,0
6782,"Quang là ca_sĩ đó bạn , ko thi chương_trình nào hết nhưng hát rất hay nên mọi ng thần_tượng gọi là idol ^ ^",1,0,0,0,0
6018,Ri thì như thor luôn,0,0,0,0,0
7975,Ừ chắc dây heng 😂 😂 😂,1,1,0,0,0
5775,"chán ghê hong có pé 2 mới máu được , hâhha",1,1,0,0,0
2810,địt_mẹ chúng_mày cmt lịch_sự chút đi .. 😁 😁,3,3,0,0,0
1557,Con điên con hâm con chập_cheng,3,0,0,0,0
5260,Mình nói lớn mà ngu thì lại nói mình hỗn . Ý_thức như đachlone,0,0,0,0,0
1353,Học_sinh như cái đách l abe,3,0,0,0,0
6909,Bài_hát cuối thiếu mất cái đờn hello kitty huyền_thoại rồi cô ơiii,1,1,0,0,0
6304,Cũng có thế nói là mất hết =)),1,1,0,0,0
8487,Lại đây anh biểu .,1,0,0,0,0
3013,Xem lũ chó cộng_sản ko có dân_chủ ở nước nó làm gì ở đất_nước tự_do kìa . 😏 😏,0,3,0,0,3
820,Chó để con linh cá_lóc,3,0,0,0,0
619,Cái mỏ con linh cá_lóc ni giống như cái đít vịt,3,0,0,0,0
8100,Lộc Thành_Đặng_anh ba tan xác =)))))),1,0,0,0,0
33,triệu hồi phúc nghẹo .. trọng lú,3,0,0,0,0
628,Đố bể chỉ vì mỡt con vi rút tên nhung cồ lẽn việt nam ỏi,3,0,0,0,0
7309,"Né rồi sao mà học , học ngu sao :))",0,0,0,0,0
3495,Thằng ad này đầu đéo có não . Bác thăng có phải siêu_nhân đéo đâu . Mình bác thăng thì làm được đéo gì . Chỉ mình thằng ad anh_hùng bàn_phím là giỏi thôi dcmm,3,0,0,0,0
9110,Bực_mình :)),1,1,0,0,0
589,Thi_hành án tử thì khác gì cái thoòng treo trên cổ chúng_nó ... mẹ tổ_cha bọn tham_nhũng,3,0,0,0,2
5858,Ck4mk4m là gì á mn,1,1,0,0,0
7236,cần thuê con BMW 523 i ( 3 ngày 2 đêm ) để lấy lòng gđ bạn gái ... gấp 😞,0,0,0,0,0
8049,"Đọc cười như khùng giữa khuya , ck tui mới tán tui sml kkkk",0,0,0,0,0
5562,"Thật_ra rất thích cái quần nhưng nay nó chật tiếc ko bỏ nên mặc tạo thành mẫu quần độc lạ , nhưng độc lạ đâu ko thấy chỉ thấy chỉ thấy lố",3,3,0,0,0
5626,thích mấy bạn xưa cmt vui bh thuyết_phục cc,3,3,0,0,0
8895,Tự_nhiên nghĩ lại thấy đẹp_trai cũng là cái tội ae ạ,1,1,0,0,0
4982,Chua soi hay sao mà con chui túc tiêu qua tay chay luon di moi xl do vua xong la chui nua dung la ngua quen dương cu,0,0,0,0,0
6265,Chất tiền đoán nữa 2017 xe về 2018 xe về năm 2019 xe về tiền đoán xa chúc 2022,1,1,0,0,0
4325,Tao cháu ông tổng_thống mỹ nè . đụ má xạo lồn .,2,0,0,0,0
9623,Lê_Văn_Đạt 😞 ở nhà bùn quá ạ huhu,1,0,0,0,0
1018,@ Phú_Đại_GMTV tao nhắc đấy thì sao tml,2,0,0,0,0
3006,Thật_sự nể phục khả_năng phá_hoại của băng đảng này .,0,1,0,0,0
817,"Ai làm đc gì ngoài dùng võ mồm ca_thán , thơ vịnh vè trào_phúng , chửi_đổng , AHBP , và xuất_phát từ cái tâm vì nước vì dân thực_sự ? Ai làm gì đó đi chứ , đừng thủ_dâm kiểu này mệt lắm : ( ( Với_lại gần tết , ai cũng cố_gắng tìm lương tháng 13 mà .. gắng cày thêm job cho tốt . Bên kia mới thưởng tốt",0,0,0,0,0
2910,":)) làm_loạn không phải cách hay , giờ giả_sử phá hết đó nó bắt_đền_bù ngược_lại thì dân mình ko những còn ko đc đền_bù mà_còn chịu thiệt , hơn_nữa mình tưởng những người công_giáo sẽ ôn_hòa chứ tức nước vỡ_bờ thì cũng một ruột với lũ công_an ' ' lỡ vuốt má ' ' à . cứ như buổi đầu của phong_trào công_nhân họ nghĩ họ chịu cực_khổ vì do máy_móc nên họ đập phá máy_móc vậy",0,3,0,0,2
1496,CHỊ BA SỐNG LANG_THANG NGOÀI ĐƯỜNG TỘI CHỊ BA QÚA,1,0,0,0,0
7014,Anh có_thể nói_sai được ko,1,0,0,0,0
5636,Như 1 con bò động đực clm =))),3,0,0,0,0
2830,Địt_mẹ thiên_đường ad nhỉ,3,2,0,3,3
4795,"Lấy thẻ đảng làm kon mẹ zì trời ? Miếng giấy_lộn mà cũng gạt đc người , còn cảnh_cáo nữa chứ",2,2,0,0,3
4036,Trần_Trung_Tín vãi lồn kkk,2,0,0,0,0
864,K ai ._Dem . Ba . Nay ._Di_benh ._Vien . De ba khung . Z. Ai . Chieu noi . Troi,3,0,0,0,0
3288,ad ngu k biết xem thời_gian hay chậm_tiến so với thời_đại vậy ? từ thời_kỳ nào mà giờ lôi lên,3,3,0,0,0
1352,"Á đù bệnh_tâm_thần mà cho làm trung_tá mới hay , hèn gì bọn đảng cs toàn là một lủ tâm_thần nhưng hám của .",3,3,0,0,3
4960,Sao đéo quỳ xuống cho nó dẫm lên lưng,3,3,0,0,0
6962,Tôi nói chung_chung thế_chứ nói_riêng mỗi vụ ở Võ_Văn_Kiệt này hả mấy ông :),1,0,0,0,0
4104,Triệu S. Tùng Icon sớm cũng bị nói . Đéo hiểu kiểu gì,1,0,0,0,0
1743,@ Tuyen_Ta chỉ là loại nằm_vùng tại Mỹ & tiếp_tục sống chui . rút để thủ lợi như thời vc sống trong bưng dùng 3 / / / xỏ_lá để dành chùi rửa,0,3,0,1,3
7656,"@ Hiệp_Đinh_dải chí thôi , ko có trần dần mất_vui .",0,0,0,0,0
3076,Bọn rẻ_tiền này mà nhà_nước muốn đập thì chúng_nó chết từ vài năm trc rồi,0,3,0,0,0
4027,Trong lúc nước sôi lửa bỏng này mà vẫn có kẻ nhận_thức kém vậy,1,0,0,0,0
3408,Hoàng Xuân_Tâm Tùng đi ỉa lúc mấy giờ bạn biết ko sao mà ko biết nó dùng lồn đi cmt dạo,3,0,0,0,0
3127,"cũng thế thôi . quân_đội có súng_ống mới đàn_áp đc dân chứ , ko thì đảo_chính từ lâu rồi",3,1,0,0,2
5325,Nói đéo ngoa thì cái xh này nát vcl rồi ế 😕 😕 😕,0,0,0,0,0
5098,A. .. a .... a ... cái thằng mất_dạy nào định tập_tành làm sâu_mọt của dân đây : v,0,0,0,0,0
8519,Con gái của thầy đó,1,1,0,0,0
5253,Làm con_người kh thích thích làm con cặt,0,0,0,0,0
5263,Bỏ số dt ra xài mạng gì ... Khùng chết mịa,0,0,0,0,0
8111,1 từ : cút 🖕 🏻,0,0,0,0,0
3317,Nếu nó chở về nhà thì tốt nhưng có đéo ai đi về đến nhà qua chốt là cũng phóng ầm_ầm : - < còn mấy bố bảo đóng tiền thuế này nọ thế đm ng ta đi làm k đóng à mà đóng đc bn tiền thuế mà mở mồm ra thuế liên_tục thế nghe ngứa háng vxl,3,1,0,0,0
8161,Vì những bài nhạc_vàng là bất_hủ ...,0,0,0,0,0
9744,Tóc có_thể mất nhưng nốt_ruồi không_thể mất 😂,1,0,0,0,0
1899,"An_ninh và tình_báo vn Nên tiêu_diệt tên trần dần này , tên điên_khùng .",3,0,0,0,2
4967,84 % tham_nhũng :),3,3,0,0,3
8003,Đức Mạnh gaga,1,0,0,0,0
5354,Bk loạn vcl,0,0,0,0,0
6581,Hồ_Sỹ_Hải do bạn nói đúng,1,0,0,0,0
7924,Lâm Đỗ_Hoàng_Thông panba,1,0,0,0,0
6739,Cảnh này có_lẽ A_rầy quá hầy 😂 😂,1,1,0,0,0
8174,Ơ :)) sao tòi súng lại giơ ngón giữa thế kia,0,0,0,0,0
4853,"Toàn "" sửu nhi """,3,3,0,0,0
7914,M.n ơi cho mik hỏi mik theo_dõi cô mà mik hk pít cô là con_gái thiệt hả m . n,1,1,0,0,0
390,thoại cc nhá thầy,2,0,0,0,0
9947,rửa nách cho tiểu tiểu đi anh ba,1,1,0,0,0
4344,Nhanh vcl,0,0,0,0,0
1094,Fan cứng dạo hả thầy lol 🤤,2,0,0,0,0
7485,"So éo gì với cái bọn đi vệ_sinh ra xăng . Không phải Iran , ko phải trung_đông mà Mỹ mới là cái rốn dầu của thế_giới . Giờ lại có_thể biến đá thành xăng kia_kìa .",0,2,0,2,0
3320,Nhựt Minh xóa đi quơi 😡,3,0,0,0,0
9310,Hello abe,1,0,0,0,0
730,Cố_vấn cấp cao cho đàn c hó,3,3,0,0,0
8572,Su bà nai à 😂,1,1,0,0,0
149,"Tụi dâm_loạn viên ăn hết đống cá rồi tắm biển hết đi nha , sao mấy vụ này chả thấy thằng DLV nào vào sủa vậy , ẳng nữa đi mấy cưng",3,3,0,0,0
7942,nữa đêm nghe chửi cười sản luôn kkkkk,1,1,0,0,0
1407,"Công_an lên làm thủ_tướng nên se ra luật có lợi cho bọn công_an . Luật_sư cái chó gì ở VN. Tòa_án nó muốn thì nó mời ._Ghét thì nó đuổi chạy như chó . Ngoan_ngoãn nghe lời thì Luật_sư có cháo húp , không nghe lời nó đánh trào máu như vụ 2 luật_sư bị đánh . Ai đánh đây ?",0,3,0,2,3
4638,Không_thể tưởng_tượng nỗi . Nộp thuế nuôi ai đây ? Lúc nào cũng chê lương thấp .,1,1,0,0,0
1905,Dm con bóng muộn_màng nhìn gốm vkl,3,3,0,0,0
5019,Lớn vậy rồi chứ không phải rầu nha đũy ơi =)))),0,0,0,0,0
1408,"cái thằng tung cựa ... nó lại đi trước chúng_ta ah ! đã duyệt bao_nhiêu cái tượng_đài , tốn bao_nhiêu tiền tỷ rồi mà ... ko có cái nào to nhất để đập là sao hả ... các đồng_chí ! về viết kiểm_điểm hết cho tôi ...",0,2,0,3,0
2400,Con này nó tưởng nói_chuyện vậy là hay mất_dạy khốn_nạn khẩu nghiệp con_trai nó gánh,3,0,0,0,0
8109,Chuyện này bình thuong rui k ai quan_tâm đâu .,0,0,0,0,0
4138,nhìn ngứa mắt,0,0,0,0,0
5815,Diệp Gia_Nghi_nghiệp nó quật m chết bh,3,0,0,0,0
6091,"Tiên_tri vũ_trụ múa võ vui kinh_nhể , thấy tiên_tri dùng thế cuối rồi nói câu : "" súng bắn không trúng , dao chém không lủng "" tự_dưng muốn cười kinh_khủng ka ka ka . """,1,1,2,0,0
643,Địt_mẹ cộng_sản,0,3,0,0,3
871,Chị ba ơi chị thiệt là đẹp gái . Mà chị có hai cái hòn dái .,3,0,0,0,0
4047,Vl anh_em nhà ông độ đông thế cơ_à =)) giống nhau y_sì,1,1,0,0,0
5136,Hủy cái dmm : v,0,0,0,0,0
8464,Việt_Nam_vô_địch,0,0,0,1,0
1745,"Cái lồn mẹ ở đây người_ta nói_chuyện công_ly chứ đéo phải tống_tiền nghe chưa con chó ngu , dizz mẹ_mày cty đem tiền tới họng mày thi may làm_sao con chó , người này nghèo ko có học_thức bị tụi nó chơi , hiểu chưa con chó ngu , nếu mày cảm_thấy thp an_toàn thì cả họ nhà mày mua dr thanh uống nhìu vào",3,3,0,0,0
3254,Địt_mẹ mày thằng ngu lồn,3,0,0,0,0
3345,Lũ ác_quỷ tàn_ác với dân,3,3,0,0,0
4553,"Phạm_Thanh_Tùng dm t cười , rảnh éo chịu",2,0,0,0,0
8367,Trường_An đang bên xưởng cơ_khí nè,1,0,0,0,0
5338,Mình đang tìm một con bò đặc_điểm nhận_dạng nó kêu cực_kì thuyết_phục nha có hậu_tạ : ; ),0,0,0,0,0
1432,Vậy nên bầu thằng chó ad này làm đê . Nó giỏi lắm,3,0,0,0,0
4835,Dân có phải toàn đầu bó đâu . Mà đcm lấy cái lý_do THUỶ_TRIỀU ĐỎ ra loè nhau,3,3,0,3,0
9401,Thuyết_phục .......,1,1,0,0,0
7119,Anh nói chả lệch đi phát nào =))),1,0,0,0,0
5024,Đéo ai đùa như thế,0,0,0,0,0
2714,minh hieu oi.em mặc đô y_như mua mấy tấm vải đây lên hòm trong đám_ma . dem ve may đô ha em.quan ao gi như giấy_tiền vàng_bạc may len vay troi.ngay truoc . chửi nguoi ta ca qua .. chửi co văn co tư .. hau quả là 120 chay .. roi bay giờ bien hô noi ko biet ai.bieu chui.phai nghe loi đê chui.may đâu phải con nit.dau phai thần_kinh .. đâu phải an mai . chửi đê co cơm ăn .. may chùi quá_trời nên quả_báo đến quá nhanh.ko ai_ngờ nhanh đến như vậy,3,0,0,0,0
4226,Đcm tướng mà giờ_chơi loto để hy_vọng ._Vãi cả ...,0,0,0,0,0
2038,ad óc chó,3,3,0,0,0
5897,Ai ki nghe nói cũng đi ý về,1,1,0,0,0
4186,dcm =))),0,0,0,0,0
4549,Ơ cái đ ịt đang ngủ mê bị mẹ chửi bỗng zưng fb tn kêu mở za xem thấy cái page chửi thuê đọc vài tí nghe vui_tai vãi lìu tóm_lại là a xẽ đưa thắm zô idol,2,2,0,0,0
5359,"Biết_bao_nhiêu vụ đi bắt người bị quay xong bảo bắt_bớ dân lành ? Thì đm bây_giờ CA nó chờ đủ hết mọi thủ_tục cần_thiết nó mới dám bắt chứ không thì đm "" cư_dân mạng "" chửi sml ra à ?",0,2,0,0,0
953,thôn cái lù . dkm cs,0,0,0,3,3
7233,Tối anh Độ ra ngủ với 3 con mèo nhé,1,0,0,0,0
8104,bạn phán chuẩn vc :),1,0,0,0,0
9359,Mà nhiều thằng đắc_lợi,1,1,0,0,0
5799,Việt_Tiến nghèo là rõ 🤦,2,0,0,0,0
8597,"Vậy là sắp bị bom rơi đến nơi rồi à . Thôi , bán hết nhà_cửa sang mỹ thôi , nhanh kẻo kịp",1,1,0,0,0
7503,Lấy nước dội vào màn_hình đi con,1,1,0,0,0
8218,Nước_hoa từ Pháp ko đó ... 150 k 2 chai đó,0,0,0,1,0
1758,Chi ba co căt cho gi khoe_khoang sao lôn,0,0,0,0,0
471,"Đmm chúng_nó cứ giết người kiều này , có ngày người_nhà người_ta đánh bomm chết_cha lũ bác sỹ như mày . ! ! !",3,3,0,0,0
2318,Vler . Cái bọn này mà ._Ko làm cái này thì tụi nó cũng kiếm_ăn bằng cái khác thôi .,3,3,0,0,0
525,Thật_ra bình cứu_hỏa_china là dùng để xịt mấy thằng hút thuốc_lá trên xe . Vừa tắt thuốc vừa chống hôi xe nữa . ĐMCS,0,0,0,2,3
7464,"Chống mắt , chống mũi lên xem nè",0,0,0,0,0
6799,Đặng_Quang_Thắng bài này của nam_sinh và 1 bạn nữ 2 k1 thì phải,1,0,0,0,0
2206,Page của mày h xàm loz quá .... riết toàn ngta zô chửi cha mắng mẹ_mày ko vậy ad,3,3,0,0,0
8619,Nên like ko (,1,1,0,0,0
6765,Cô quá_trời đẹp rồi 💗 💗 💗 💗,1,1,0,0,0
6945,Chú cuội hút cỏ dưới gốc cây đa :)),2,2,0,0,0
3570,Mía ... Nó tức á ._Chời ...,1,1,0,0,0
5934,"Chi đep qua chi , e thích qua",1,0,0,0,0
6478,Ko_lẽ a tạo trend Trình_Thoại,1,1,0,0,0
